income_msoa,pct_manag_prof,median_age,pct_minority,income_msoa_tercile,pct_manag_prof_tercile,median_age_tercile,pct_minority_tercile,stable_lockdown,stable_covid
36000.0,22.747,43.237,3.914,Low,Low,Medium,Low,1,0
38357.143,27.882,39.074,12.653,Low,Low,Low,Medium,1,0
38000.0,28.832,44.714,2.179,Low,Low,Medium,Low,1,0
62169.565,44.688,43.532,9.139,High,High,Medium,Medium,0,1
52253.333,39.411,39.007,47.746,High,High,Low,High,1,1
60871.429,51.324,31.416,54.177,High,High,Low,High,0,1
36750.0,21.901,36.064,13.404,Low,Low,Low,Medium,1,1
37600.0,30.205,42.002,6.356,Low,Medium,Medium,Medium,1,1
41660.0,24.797,37.211,21.859,Medium,Low,Low,High,1,1
50000.0,35.37,40.753,29.602,High,Medium,Medium,High,0,1
46930.435,38.475,44.824,3.495,Medium,Medium,High,Low,1,1
36671.429,28.789,51.844,2.252,Low,Low,High,Low,1,0
44028.571,31.64,24.721,12.618,Medium,Medium,Low,Medium,1,0
34200.0,31.635,50.24,5.352,Low,Medium,High,Medium,0,0
56880.0,50.008,34.607,19.853,High,High,Low,High,0,0
45600.0,44.72,50.528,3.26,Medium,High,High,Low,1,0
47300.0,35.741,43.785,7.577,Medium,Medium,Medium,Medium,1,0
48064.0,42.656,43.109,24.342,Medium,High,Medium,High,1,1
38505.263,23.823,39.932,3.049,Low,Low,Medium,Low,0,0
36427.273,23.76,39.599,8.175,Low,Low,Medium,Medium,1,0
47444.444,37.492,47.298,1.629,Medium,Medium,High,Low,1,1
44612.0,25.743,35.501,35.671,Medium,Low,Low,High,1,1
52275.0,41.94,38.242,43.044,High,High,Low,High,1,0
40700.0,32.37,52.28,1.832,Low,Medium,High,Low,1,0
55464.286,40.127,41.858,19.008,High,High,Medium,High,1,1
45900.0,22.202,35.064,45.647,Medium,Low,Low,High,0,0
30971.429,20.904,32.522,19.523,Low,Low,Low,High,1,1
26800.0,21.731,43.169,2.081,Low,Low,Medium,Low,0,1
45778.947,38.363,50.807,1.495,Medium,Medium,High,Low,1,1
54704.0,34.033,38.554,80.566,High,Medium,Low,High,0,0
59766.667,53.654,44.295,18.143,High,High,Medium,High,1,1
50825.926,42.712,38.102,3.631,High,High,Low,Low,1,1
40900.0,33.312,48.052,3.551,Medium,Medium,High,Low,1,1
53900.0,43.382,45.817,4.505,High,High,High,Low,1,1
69547.368,47.173,37.485,32.06,High,High,Low,High,1,0
50909.091,46.724,49.725,2.762,High,High,High,Low,0,0
50200.0,,,,High,,,,1,0
39000.0,25.965,36.123,5.335,Low,Low,Low,Medium,1,1
43000.0,26.257,39.031,49.9,Medium,Low,Low,High,1,1
35937.5,23.788,48.7,3.077,Low,Low,High,Low,0,0
51550.0,42.205,47.326,9.356,High,High,High,Medium,1,0
57616.667,45.626,47.746,6.495,High,High,High,Medium,1,1
71400.0,64.338,43.423,17.989,High,High,Medium,High,0,0
40600.0,34.979,38.584,3.636,Low,Medium,Low,Low,0,0
62753.846,59.583,40.164,31.271,High,High,Medium,High,1,0
63042.857,61.782,29.785,30.391,High,High,Low,High,1,0
54846.154,52.626,42.196,22.711,High,High,Medium,High,1,1
25900.0,14.112,36.179,1.851,Low,Low,Low,Low,0,1
53341.667,39.659,45.674,7.74,High,High,High,Medium,1,1
49642.105,31.736,42.626,27.675,High,Medium,Medium,High,1,1
77770.0,63.829,40.582,14.121,High,High,Medium,Medium,1,1
44100.0,33.882,51.157,2.952,Medium,Medium,High,Low,0,1
34100.0,23.956,47.86,4.147,Low,Low,High,Low,1,0
50500.0,42.515,44.587,7.094,High,High,Medium,Medium,1,0
67100.0,48.911,47.128,59.072,High,High,High,High,0,1
45407.143,33.977,35.241,33.949,Medium,Medium,Low,High,0,1
34300.0,20.398,39.597,11.697,Low,Low,Medium,Medium,1,0
47529.412,40.24,41.168,7.605,Medium,High,Medium,Medium,0,1
53200.0,40.889,47.84,4.856,High,High,High,Low,1,1
25060.0,23.19,39.941,2.908,Low,Low,Medium,Low,1,1
36900.0,31.858,49.981,1.505,Low,Medium,High,Low,0,1
44866.667,30.493,34.67,23.529,Medium,Medium,Low,High,1,1
38130.0,24.373,38.721,12.949,Low,Low,Low,Medium,1,0
52066.667,43.689,50.841,2.965,High,High,High,Low,1,1
31000.0,,,,Low,,,,0,1
36900.0,23.452,38.205,7.815,Low,Low,Low,Medium,1,0
44489.474,36.657,44.51,4.778,Medium,Medium,Medium,Low,0,0
34955.556,22.083,42.268,3.192,Low,Low,Medium,Low,1,0
56770.0,44.24,39.48,9.832,High,High,Medium,Medium,0,0
37700.0,19.594,34.963,46.369,Low,Low,Low,High,1,0
37180.0,17.876,34.537,31.946,Low,Low,Low,High,1,1
58976.19,46.886,40.933,41.689,High,High,Medium,High,1,0
52212.5,40.43,41.833,6.011,High,High,Medium,Medium,1,0
44760.0,35.027,39.937,4.923,Medium,Medium,Medium,Low,1,0
50563.636,44.279,55.677,2.217,High,High,High,Low,1,1
56300.0,51.312,38.894,29.222,High,High,Low,High,0,0
32400.0,17.699,38.07,9.81,Low,Low,Low,Medium,1,0
57500.0,50.314,46.048,5.015,High,High,High,Low,0,0
42250.0,29.056,39.697,10.046,Medium,Low,Medium,Medium,1,1
39500.0,33.053,41.522,5.48,Low,Medium,Medium,Medium,1,0
35930.0,27.82,48.299,6.088,Low,Low,High,Medium,0,0
55750.0,46.049,48.793,3.589,High,High,High,Low,0,0
36500.0,25.251,41.794,3.882,Low,Low,Medium,Low,0,0
37509.091,26.459,44.107,2.725,Low,Low,Medium,Low,1,1
38950.0,33.304,55.686,2.237,Low,Medium,High,Low,1,1
30800.0,18.486,36.765,27.342,Low,Low,Low,High,1,0
32600.0,18.899,34.544,43.252,Low,Low,Low,High,0,1
68700.0,50.986,43.071,5.931,High,High,Medium,Medium,0,0
38200.0,26.085,40.426,10.294,Low,Low,Medium,Medium,0,0
51293.75,42.844,38.874,12.265,High,High,Low,Medium,0,0
31900.0,23.679,41.994,3.605,Low,Low,Medium,Low,1,1
44275.0,33.697,41.804,5.262,Medium,Medium,Medium,Medium,0,0
34925.0,24.553,39.163,7.429,Low,Low,Low,Medium,0,1
31400.0,15.558,34.995,30.608,Low,Low,Low,High,1,1
38841.667,27.753,52.43,2.275,Low,Low,High,Low,0,0
52453.333,,,,High,,,,0,0
36700.0,26.564,42.844,7.244,Low,Low,Medium,Medium,1,1
43600.0,30.184,37.325,59.376,Medium,Medium,Low,High,1,1
59152.941,45.055,43.986,24.412,High,High,Medium,High,0,0
53710.0,48.177,37.078,35.962,High,High,Low,High,1,0
33400.0,17.667,35.298,11.079,Low,Low,Low,Medium,1,1
47100.0,39.034,50.404,2.137,Medium,Medium,High,Low,1,1
57850.0,50.277,48.521,6.079,High,High,High,Medium,0,1
42569.565,35.066,47.983,10.894,Medium,Medium,High,Medium,1,1
35300.0,22.234,42.69,1.923,Low,Low,Medium,Low,0,1
41300.0,33.307,34.628,22.61,Medium,Medium,Low,High,1,0
56095.238,43.68,40.737,7.488,High,High,Medium,Medium,0,0
56922.222,43.202,38.04,33.287,High,High,Low,High,0,0
65818.75,53.558,48.372,6.729,High,High,High,Medium,1,1
55800.0,45.342,47.839,3.075,High,High,High,Low,1,1
44400.0,33.498,47.611,4.267,Medium,Medium,High,Low,0,0
37500.0,25.923,46.957,2.363,Low,Low,High,Low,0,0
48688.235,33.409,44.172,6.364,Medium,Medium,Medium,Medium,1,1
55856.0,42.592,35.911,11.82,High,High,Low,Medium,1,0
51556.25,34.745,45.312,16.211,High,Medium,High,High,1,1
29677.778,16.406,39.497,6.851,Low,Low,Medium,Medium,0,0
57183.333,47.982,50.198,3.586,High,High,High,Low,0,0
41118.182,28.376,44.184,4.66,Medium,Low,Medium,Low,1,1
56100.0,43.677,44.419,5.387,High,High,Medium,Medium,0,1
72900.0,59.382,37.762,28.143,High,High,Low,High,0,0
54100.0,49.302,51.313,2.834,High,High,High,Low,1,0
37000.0,31.364,51.409,3.046,Low,Medium,High,Low,1,0
67755.172,54.928,37.518,29.64,High,High,Low,High,0,0
38700.0,20.536,32.552,65.394,Low,Low,Low,High,1,1
40900.0,33.312,48.052,3.551,Medium,Medium,High,Low,1,0
40431.579,40.492,51.267,4.08,Low,High,High,Low,0,0
38126.667,31.608,50.885,5.052,Low,Medium,High,Low,1,0
41293.333,31.026,39.879,5.896,Medium,Medium,Medium,Medium,0,0
53845.455,30.112,37.978,59.745,High,Medium,Low,High,1,0
78046.667,56.019,46.419,52.253,High,High,High,High,0,0
43400.0,40.054,54.6,2.326,Medium,High,High,Low,1,1
45900.0,24.144,35.364,63.636,Medium,Low,Low,High,1,0
55577.778,33.182,40.75,57.18,High,Medium,Medium,High,1,0
35800.0,30.103,44.896,4.195,Low,Medium,High,Low,0,1
40100.0,38.839,48.572,1.617,Low,Medium,High,Low,1,0
39000.0,29.153,44.468,2.049,Low,Low,Medium,Low,1,1
35700.0,26.731,44.677,4.255,Low,Low,Medium,Low,1,0
30000.0,15.479,37.653,20.409,Low,Low,Low,High,1,0
49825.0,46.629,45.848,10.255,High,High,High,Medium,1,1
42100.0,34.791,50.29,1.727,Medium,Medium,High,Low,0,0
44487.5,42.275,52.776,3.231,Medium,High,High,Low,0,0
65700.0,49.899,37.803,29.621,High,High,Low,High,0,0
33468.75,27.255,39.151,2.523,Low,Low,Low,Low,0,1
41262.5,34.671,48.915,5.046,Medium,Medium,High,Low,1,1
53342.857,42.245,38.636,36.419,High,High,Low,High,0,0
63660.87,42.371,40.857,11.426,High,High,Medium,Medium,1,1
29814.286,13.079,32.57,32.44,Low,Low,Low,High,0,0
62342.105,49.712,40.743,20.373,High,High,Medium,High,0,1
38105.556,28.776,36.413,11.251,Low,Low,Low,Medium,1,1
33311.111,27.383,48.878,5.414,Low,Low,High,Medium,1,0
47722.857,,,,Medium,,,,1,1
45994.444,36.565,42.812,10.332,Medium,Medium,Medium,Medium,0,0
58900.0,40.894,40.758,7.704,High,High,Medium,Medium,0,1
45118.182,33.689,50.392,2.185,Medium,Medium,High,Low,1,1
33200.0,26.279,48.753,3.439,Low,Low,High,Low,0,1
51414.286,45.299,49.663,5.954,High,High,High,Medium,1,0
62900.0,48.831,43.416,26.584,High,High,Medium,High,1,1
45500.0,39.097,45.852,7.051,Medium,Medium,High,Medium,1,1
36500.0,,,,Low,,,,1,1
34714.286,26.002,43.598,4.338,Low,Low,Medium,Low,1,1
51900.0,43.831,49.761,3.168,High,High,High,Low,1,1
40700.0,,,,Low,,,,0,0
45966.667,33.852,47.951,2.456,Medium,Medium,High,Low,0,0
46650.0,29.33,33.393,67.839,Medium,Low,Low,High,0,0
38800.0,23.555,35.095,22.494,Low,Low,Low,High,1,0
38064.286,29.966,52.025,1.194,Low,Medium,High,Low,1,0
49257.143,36.591,42.161,3.599,High,Medium,Medium,Low,1,1
40940.0,24.752,41.16,3.386,Medium,Low,Medium,Low,1,0
44200.0,37.049,51.341,2.222,Medium,Medium,High,Low,1,0
52180.952,42.081,45.305,7.479,High,High,High,Medium,1,0
29600.0,20.439,39.155,3.332,Low,Low,Low,Low,0,0
36300.0,20.618,39.578,5.29,Low,Low,Medium,Medium,1,1
40850.0,37.416,36.429,11.356,Medium,Medium,Low,Medium,1,1
40500.0,21.248,35.576,61.226,Low,Low,Low,High,1,1
49500.0,23.749,35.324,83.268,High,Low,Low,High,1,0
48363.158,36.597,36.401,24.728,Medium,Medium,Low,High,0,1
45000.0,46.425,46.521,4.187,Medium,High,High,Low,1,0
64921.053,57.809,34.583,28.28,High,High,Low,High,0,0
38500.0,26.847,39.096,22.979,Low,Low,Low,High,1,0
39700.0,19.251,34.854,52.801,Low,Low,Low,High,1,0
44660.87,32.349,44.876,4.294,Medium,Medium,High,Low,1,1
41200.0,29.489,47.5,3.645,Medium,Medium,High,Low,1,1
37450.0,29.475,48.204,3.068,Low,Medium,High,Low,1,0
37046.154,29.538,50.937,1.697,Low,Medium,High,Low,0,1
43200.0,30.824,46.324,4.127,Medium,Medium,High,Low,1,1
60820.0,45.503,48.274,5.528,High,High,High,Medium,0,0
33740.0,13.336,35.718,29.502,Low,Low,Low,High,0,1
50716.667,32.284,36.709,56.634,High,Medium,Low,High,1,1
34823.529,23.802,38.895,9.644,Low,Low,Low,Medium,0,0
42200.0,14.622,36.588,96.016,Medium,Low,Low,High,1,0
44612.0,25.743,35.501,35.671,Medium,Low,Low,High,1,0
44200.0,37.049,51.341,2.222,Medium,Medium,High,Low,0,0
74133.333,53.589,42.709,13.316,High,High,Medium,Medium,0,1
53032.258,38.108,40.735,6.61,High,Medium,Medium,Medium,1,1
44671.429,38.392,55.92,3.947,Medium,Medium,High,Low,1,1
35500.0,28.015,57.292,1.596,Low,Low,High,Low,1,0
56857.143,41.312,35.694,30.807,High,High,Low,High,1,0
52344.828,38.679,40.596,7.798,High,Medium,Medium,Medium,1,1
55500.0,50.369,34.938,34.8,High,High,Low,High,1,0
45215.385,,,,Medium,,,,0,0
36438.462,21.739,28.037,14.555,Low,Low,Low,Medium,0,0
42900.0,33.165,40.997,7.407,Medium,Medium,Medium,Medium,0,1
32400.0,21.729,42.797,2.534,Low,Low,Medium,Low,1,1
48688.235,33.409,44.172,6.364,Medium,Medium,Medium,Medium,0,0
38222.222,26.016,43.468,3.594,Low,Low,Medium,Low,0,1
44300.0,31.52,34.044,24.239,Medium,Medium,Low,High,1,1
52400.0,41.449,44.635,3.888,High,High,Medium,Low,0,1
33985.714,,,,Low,,,,0,0
28800.0,28.825,51.632,8.628,Low,Low,High,Medium,0,1
36533.333,20.651,34.372,46.279,Low,Low,Low,High,0,1
44700.0,32.047,49.021,2.347,Medium,Medium,High,Low,1,1
61900.0,52.194,36.57,31.419,High,High,Low,High,0,0
61564.286,39.736,40.573,38.371,High,High,Medium,High,1,0
45650.0,44.363,58.227,3.657,Medium,High,High,Low,1,1
62900.0,50.399,41.216,23.04,High,High,Medium,High,0,1
38500.0,31.65,50.152,6.166,Low,Medium,High,Medium,1,1
54950.0,49.11,35.454,27.824,High,High,Low,High,0,0
34788.889,21.699,43.831,3.641,Low,Low,Medium,Low,0,0
55100.0,37.511,50.09,6.624,High,Medium,High,Medium,0,0
45600.0,34.936,48.482,3.013,Medium,Medium,High,Low,1,1
40771.429,19.606,28.509,48.413,Low,Low,Low,High,1,1
39400.0,32.091,37.85,5.135,Low,Medium,Low,Medium,0,0
44000.0,46.994,47.671,3.303,Medium,High,High,Low,1,1
67950.0,55.518,39.537,27.19,High,High,Medium,High,1,1
56600.0,43.193,39.913,10.932,High,High,Medium,Medium,1,0
53814.286,51.159,46.778,7.317,High,High,High,Medium,1,0
43300.0,35.724,41.326,3.993,Medium,Medium,Medium,Low,1,0
41790.909,37.769,46.04,13.41,Medium,Medium,High,Medium,1,0
51775.0,39.906,47.642,10.674,High,High,High,Medium,1,0
34700.0,16.316,27.884,38.802,Low,Low,Low,High,0,1
43100.0,41.933,45.972,12.822,Medium,High,High,Medium,1,1
44660.87,32.349,44.876,4.294,Medium,Medium,High,Low,0,0
43823.81,32.581,45.778,4.523,Medium,Medium,High,Low,1,0
37400.0,28.187,38.359,22.626,Low,Low,Low,High,1,0
51225.0,39.4,48.839,6.682,High,High,High,Medium,1,0
30000.0,12.272,33.17,25.861,Low,Low,Low,High,1,1
45400.0,39.41,38.758,11.371,Medium,High,Low,Medium,0,1
36600.0,32.26,43.558,2.551,Low,Medium,Medium,Low,0,0
55600.0,53.11,46.066,26.901,High,High,High,High,0,0
54700.0,49.676,33.634,38.255,High,High,Low,High,0,0
74020.0,62.983,34.24,18.49,High,High,Low,High,0,0
61700.0,42.708,38.818,28.001,High,High,Low,High,1,1
40385.714,25.128,37.723,23.079,Low,Low,Low,High,0,1
30000.0,15.679,36.582,11.345,Low,Low,Low,Medium,0,0
55300.0,44.945,42.389,16.876,High,High,Medium,High,1,0
49871.429,35.596,39.859,23.182,High,Medium,Medium,High,0,0
43818.182,40.79,45.116,5.559,Medium,High,High,Medium,1,1
30200.0,22.914,41.592,6.179,Low,Low,Medium,Medium,1,1
37000.0,28.055,46.229,1.703,Low,Low,High,Low,1,1
49008.0,31.136,37.541,10.763,High,Medium,Low,Medium,0,1
45616.667,37.157,49.938,3.242,Medium,Medium,High,Low,1,1
40650.0,37.812,50.483,1.489,Low,Medium,High,Low,0,1
48722.222,42.069,41.099,10.46,Medium,High,Medium,Medium,0,0
41900.0,31.873,41.477,4.656,Medium,Medium,Medium,Low,1,1
48900.0,32.849,35.972,29.968,Medium,Medium,Low,High,1,1
39700.0,34.536,42.593,9.444,Low,Medium,Medium,Medium,0,0
52300.0,34.436,42.533,4.262,High,Medium,Medium,Low,1,0
49680.0,36.101,53.285,2.607,High,Medium,High,Low,1,1
42300.0,24.354,34.898,28.698,Medium,Low,Low,High,1,0
44300.0,39.383,51.457,2.335,Medium,High,High,Low,0,1
40300.0,29.739,57.381,1.038,Low,Medium,High,Low,0,0
29887.5,17.708,35.041,31.857,Low,Low,Low,High,1,0
38985.714,34.99,40.857,26.723,Low,Medium,Medium,High,1,0
35538.462,24.405,36.43,11.717,Low,Low,Low,Medium,1,0
51705.263,31.424,38.628,25.485,High,Medium,Low,High,0,0
62046.667,51.774,41.088,45.952,High,High,Medium,High,1,1
35900.0,22.44,42.645,2.675,Low,Low,Medium,Low,1,1
35952.381,24.691,35.874,16.821,Low,Low,Low,High,0,1
46185.714,39.476,48.333,2.438,Medium,High,High,Low,0,0
37100.0,28.845,44.231,11.521,Low,Low,Medium,Medium,1,1
50300.0,43.684,42.536,6.998,High,High,Medium,Medium,0,0
45060.0,29.087,38.939,20.909,Medium,Low,Low,High,1,1
43700.0,32.346,44.947,9.722,Medium,Medium,High,Medium,0,0
26381.25,18.575,51.289,2.392,Low,Low,High,Low,0,0
40446.667,35.859,44.838,2.95,Low,Medium,High,Low,1,0
48730.769,42.221,39.763,8.779,Medium,High,Medium,Medium,1,1
58121.429,41.992,44.032,11.968,High,High,Medium,Medium,1,0
50469.565,47.638,41.859,6.146,High,High,Medium,Medium,1,0
59290.0,45.836,39.585,17.717,High,High,Medium,High,1,0
55100.0,33.059,35.107,73.362,High,Medium,Low,High,1,0
33183.333,23.986,49.508,3.123,Low,Low,High,Low,1,0
45600.0,37.016,49.671,2.553,Medium,Medium,High,Low,1,1
53700.0,43.102,51.006,4.112,High,High,High,Low,0,0
43100.0,32.326,36.52,46.191,Medium,Medium,Low,High,0,0
72712.0,51.879,40.22,10.955,High,High,Medium,Medium,1,1
59573.333,38.53,41.218,68.667,High,Medium,Medium,High,1,0
44070.0,17.508,23.641,30.636,Medium,Low,Low,High,1,0
42371.429,36.248,43.836,52.68,Medium,Medium,Medium,High,1,1
39800.0,19.862,34.322,43.696,Low,Low,Low,High,1,1
51371.429,39.333,38.366,41.841,High,High,Low,High,0,1
57444.444,48.713,39.13,60.67,High,High,Low,High,1,1
30400.0,16.057,35.83,5.064,Low,Low,Low,Medium,1,0
42580.0,38.806,48.262,9.082,Medium,Medium,High,Medium,1,1
42816.667,28.229,32.858,60.923,Medium,Low,Low,High,0,0
44160.0,36.759,46.125,3.859,Medium,Medium,High,Low,1,1
52858.333,,,,High,,,,0,0
63300.0,45.494,40.673,18.619,High,High,Medium,High,1,0
58666.667,42.644,33.127,30.023,High,High,Low,High,0,0
37153.846,25.672,40.304,8.484,Low,Low,Medium,Medium,0,0
56100.0,43.677,44.419,5.387,High,High,Medium,Medium,1,1
57966.667,39.201,38.312,6.519,High,High,Low,Medium,1,1
60325.0,43.139,40.962,39.04,High,High,Medium,High,1,0
49200.0,35.785,36.302,19.18,High,Medium,Low,High,0,0
53032.258,38.108,40.735,6.61,High,Medium,Medium,Medium,1,1
30500.0,18.975,39.257,4.103,Low,Low,Low,Low,0,0
47300.0,38.256,46.478,3.569,Medium,Medium,High,Low,0,0
48200.0,44.308,43.146,8.924,Medium,High,Medium,Medium,1,1
37700.0,28.543,47.141,3.383,Low,Low,High,Low,0,0
37350.0,,,,Low,,,,1,1
44489.474,36.657,44.51,4.778,Medium,Medium,Medium,Low,1,1
60938.462,44.907,38.76,34.434,High,High,Low,High,0,0
32100.0,24.191,44.961,7.586,Low,Low,High,Medium,0,0
39488.889,28.958,51.327,2.433,Low,Low,High,Low,1,0
47060.606,38.221,42.18,9.69,Medium,Medium,Medium,Medium,0,1
44086.667,32.108,43.834,11.873,Medium,Medium,Medium,Medium,1,1
35650.0,25.966,39.363,4.861,Low,Low,Medium,Low,0,1
56600.0,45.894,51.587,5.913,High,High,High,Medium,1,0
39760.0,38.567,46.662,10.757,Low,Medium,High,Medium,1,1
44000.0,36.237,41.142,3.334,Medium,Medium,Medium,Low,1,1
41450.0,38.418,54.327,2.038,Medium,Medium,High,Low,0,1
25500.0,12.937,36.022,6.382,Low,Low,Low,Medium,1,1
40900.0,21.279,37.388,20.15,Medium,Low,Low,High,1,0
47191.667,33.083,42.702,5.479,Medium,Medium,Medium,Medium,1,1
59573.333,38.53,41.218,68.667,High,Medium,Medium,High,0,0
33300.0,23.895,39.659,10.826,Low,Low,Medium,Medium,1,1
53422.222,34.764,34.878,48.5,High,Medium,Low,High,1,1
46840.0,34.369,43.965,3.767,Medium,Medium,Medium,Low,1,1
60100.0,52.31,39.442,28.916,High,High,Medium,High,1,1
32100.0,19.672,37.138,2.49,Low,Low,Low,Low,1,0
62100.0,41.384,41.931,5.794,High,High,Medium,Medium,1,1
54900.0,45.476,42.747,28.197,High,High,Medium,High,0,0
52711.765,35.841,35.909,35.393,High,Medium,Low,High,0,1
27400.0,18.407,42.802,4.992,Low,Low,Medium,Low,0,1
46586.667,43.062,50.324,7.656,Medium,High,High,Medium,0,0
46730.0,38.729,47.63,4.527,Medium,Medium,High,Low,1,0
37569.231,,,,Low,,,,1,0
36211.111,23.787,43.689,8.343,Low,Low,Medium,Medium,0,0
34500.0,19.568,39.818,2.061,Low,Low,Medium,Low,1,0
46900.0,44.444,54.194,1.939,Medium,High,High,Low,0,0
40446.667,35.859,44.838,2.95,Low,Medium,High,Low,1,0
42900.0,33.165,40.997,7.407,Medium,Medium,Medium,Medium,0,0
52143.478,38.573,40.832,23.421,High,Medium,Medium,High,1,1
41900.0,26.002,40.246,6.144,Medium,Low,Medium,Medium,1,1
37108.333,20.574,33.231,51.896,Low,Low,Low,High,0,0
43500.0,39.297,49.393,2.879,Medium,High,High,Low,1,0
56669.565,43.64,45.06,5.427,High,High,High,Medium,0,1
41111.111,29.53,48.062,5.885,Medium,Medium,High,Medium,1,0
44000.0,30.334,40.038,3.343,Medium,Medium,Medium,Low,1,1
46233.333,50.778,37.291,28.352,Medium,High,Low,High,0,1
47272.0,41.085,41.104,5.076,Medium,High,Medium,Medium,1,1
43900.0,35.859,39.073,10.814,Medium,Medium,Low,Medium,0,0
44630.769,38.354,51.703,3.283,Medium,Medium,High,Low,0,1
48000.0,41.578,50.752,17.405,Medium,High,High,High,1,1
36807.143,23.334,45.365,4.399,Low,Low,High,Low,1,0
29000.0,15.007,40.934,0.886,Low,Low,Medium,Low,1,1
37800.0,27.185,45.805,2.57,Low,Low,High,Low,1,1
31950.0,20.894,45.362,4.269,Low,Low,High,Low,0,0
32300.0,17.825,45.417,6.059,Low,Low,High,Medium,1,1
48600.0,38.695,44.426,6.508,Medium,Medium,Medium,Medium,1,0
48830.435,31.415,35.766,57.199,Medium,Medium,Low,High,0,1
44026.087,36.041,47.011,4.936,Medium,Medium,High,Low,1,1
57872.0,43.426,43.85,4.613,High,High,Medium,Low,1,0
51138.462,34.668,41.578,21.512,High,Medium,Medium,High,0,0
45176.923,40.56,51.478,2.418,Medium,High,High,Low,0,1
61083.333,41.63,38.886,15.202,High,High,Low,Medium,0,0
54595.0,37.688,42.507,4.564,High,Medium,Medium,Low,1,1
29655.556,18.138,43.461,1.642,Low,Low,Medium,Low,0,0
48033.333,32.24,33.445,11.486,Medium,Medium,Low,Medium,1,1
67435.714,64.415,31.908,27.097,High,High,Low,High,1,0
32800.0,18.263,34.543,23.251,Low,Low,Low,High,0,0
51600.0,34.989,47.212,9.744,High,Medium,High,Medium,1,0
36187.5,18.417,31.907,14.497,Low,Low,Low,Medium,0,0
54400.0,40.933,37.254,45.98,High,High,Low,High,1,1
54200.0,43.894,41.758,13.287,High,High,Medium,Medium,0,0
50423.077,34.088,34.684,55.482,High,Medium,Low,High,1,0
41918.182,36.7,52.301,1.96,Medium,Medium,High,Low,1,1
58100.0,51.087,42.245,21.236,High,High,Medium,High,1,1
49427.778,40.167,46.709,3.13,High,High,High,Low,1,0
39600.0,33.439,52.834,3.247,Low,Medium,High,Low,1,0
42585.714,27.34,34.085,22.024,Medium,Low,Low,High,1,1
42300.0,28.142,40.994,18.67,Medium,Low,Medium,High,0,0
42600.0,38.842,44.921,5.51,Medium,Medium,High,Medium,1,0
40500.0,28.539,43.325,5.348,Low,Low,Medium,Medium,0,0
37704.762,27.901,37.626,6.943,Low,Low,Low,Medium,1,1
40133.333,36.403,50.481,2.254,Low,Medium,High,Low,1,0
45114.286,30.979,50.011,1.608,Medium,Medium,High,Low,1,0
52694.444,44.758,42.356,15.381,High,High,Medium,Medium,1,1
38700.0,30.766,50.521,2.257,Low,Medium,High,Low,1,1
62127.273,50.774,46.472,14.016,High,High,High,Medium,1,1
44472.727,23.512,31.768,83.925,Medium,Low,Low,High,1,0
43716.667,36.818,50.561,1.901,Medium,Medium,High,Low,1,1
50152.941,39.919,50.067,4.115,High,High,High,Low,0,1
47928.571,47.338,47.322,4.882,Medium,High,High,Low,0,0
46712.5,21.93,23.131,42.932,Medium,Low,Low,High,0,0
30600.0,23.004,40.557,1.246,Low,Low,Medium,Low,0,1
31766.667,21.102,39.464,22.295,Low,Low,Medium,High,1,1
43000.0,37.041,44.253,4.94,Medium,Medium,Medium,Low,0,1
35700.0,25.611,46.566,2.587,Low,Low,High,Low,1,1
30900.0,18.743,37.984,7.045,Low,Low,Low,Medium,0,1
52142.857,43.25,44.818,3.839,High,High,High,Low,1,0
48716.667,50.426,42.334,23.925,Medium,High,Medium,High,1,1
38800.0,31.848,41.836,6.97,Low,Medium,Medium,Medium,1,1
49956.25,44.811,41.471,4.671,High,High,Medium,Low,1,0
43150.0,28.986,34.512,22.834,Medium,Low,Low,High,1,1
38700.0,30.766,50.521,2.257,Low,Medium,High,Low,1,1
50800.0,47.379,45.14,5.498,High,High,High,Medium,1,1
34100.0,28.041,54.867,2.236,Low,Low,High,Low,0,1
38150.0,36.676,48.139,3.985,Low,Medium,High,Low,0,0
55943.75,44.222,45.682,6.08,High,High,High,Medium,0,0
37900.0,34.521,46.639,2.054,Low,Medium,High,Low,0,0
50738.889,44.802,51.647,2.56,High,High,High,Low,1,0
48800.0,41.186,51.115,2.528,Medium,High,High,Low,0,0
56122.222,37.79,36.792,14.356,High,Medium,Low,Medium,1,0
43200.0,36.63,53.086,2.099,Medium,Medium,High,Low,1,0
42800.0,21.367,35.152,64.014,Medium,Low,Low,High,0,0
43275.0,47.502,37.669,12.307,Medium,High,Low,Medium,0,0
46800.0,36.18,36.585,18.662,Medium,Medium,Low,High,0,0
46134.783,36.254,37.701,14.986,Medium,Medium,Low,Medium,1,0
54713.333,40.487,49.573,38.537,High,High,High,High,1,1
67100.0,50.664,43.231,13.251,High,High,Medium,Medium,1,0
30058.333,16.072,38.277,2.712,Low,Low,Low,Low,0,0
47200.0,45.532,43.872,7.448,Medium,High,Medium,Medium,0,0
48131.25,38.061,46.507,6.584,Medium,Medium,High,Medium,1,0
54478.571,44.461,37.25,45.164,High,High,Low,High,1,0
